area,route_id,route,location,url,avg_stars,grade,grade_simple,grade_int,pitches,length,x,y,region_1,region_2,region_3,region_4,x_diff,y_diff,description,protection,text,bad_tags,feature_tags,other_tags,skill,good_tags,bad_ind,good_ind,fun_ind,pretty_ind,boulder_ind,rope_ind,trad_ind,sport_ind,tr_ind
NC,107530870,Dendrophiliac,1. Southern Mountains Region > 107 Boulders > Wave Boulder,https://www.mountainproject.com/route/107530870/dendrophiliac,4,V9,v9,9,1,NA,-83.13872,35.19565,1. Southern Mountains Region,107 Boulders,Wave Boulder,NA,0,0,"21)  Sit start low on undercling crimp, move to pinch and crimp, big move into jug sidepull, pull up on arête, move right to the slopey lip, mantle the large sloper on the slab / Project Variation: 21a. low right start on crimpy sidepull, big iron cross move to come into Dendrophiliac(v11-12??)",crashpad and spotter,"dendrophiliac: 21)  sit start low on undercling crimp, move to pinch and crimp, big move into jug sidepull, pull up on arête, move right to the slopey lip, mantle the large sloper on the slab / project variation: 21a. low right start on crimpy sidepull, big iron cross move to come into dendrophiliac(v11-12??)",-,"arete, crimp, jug, slab, sloper",-,mantle,-,0,0,0,0,1,0,0,0,0
NC,107530879,Find Your Balls,1. Southern Mountains Region > 107 Boulders > Wave Boulder,https://www.mountainproject.com/route/107530879/find-your-balls,3,V5,v5,5,1,NA,-83.13872,35.19565,1. Southern Mountains Region,107 Boulders,Wave Boulder,NA,0,0,"23) V5 Sit start just left of Dendrophiliac, move up and left on pinch rail,  pull through to left facing seam, go straight up from crystals above seam.",Crashpad and a spotter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0
NC,122105767,Horizontal Waterfall left (Michael J),1. Southern Mountains Region > 107 Boulders > Wave Boulder,https://www.mountainproject.com/route/122105767/horizontal-waterfall-left-michael-j,2,V4-5,v5,5,1,14,-83.13872,35.19565,1. Southern Mountains Region,107 Boulders,Wave Boulder,NA,0,0,"Start with both hands on an underclinging jug, do a big shouldery right hand dead point to another undercling pinch. Move your left feet up onto the good low rail and do a big move up to a crimp. Finish on good crimps to the top out.",Crash Pad,"horizontal waterfall left (michael j): start with both hands on an underclinging jug, do a big shouldery right hand dead point to another undercling pinch. move your left feet up onto the good low rail and do a big move up to a crimp. finish on good crimps to the top out.",-,"crimp, jug",-,-,good,0,1,0,0,1,0,0,0,0
NC,123789483,P's crack,1. Southern Mountains Region > 107 Boulders > Wave Boulder,https://www.mountainproject.com/route/123789483/ps-crack,2,V5,v5,5,1,8,-83.13872,35.19565,1. Southern Mountains Region,107 Boulders,Wave Boulder,NA,0,0,"This route starts on the two low crimps with left foot horizontal on varnish crystal.  Put a high right toe into the crack, bump right hang to the jug side pull.  Pop left hand onto left slopey crimp, stand up on start crimp and grab undercling with right.  Match left foot to left hand and top out.",Need 2-3 pads.,"p's crack: this route starts on the two low crimps with left foot horizontal on varnish crystal.  put a high right toe into the crack, bump right hang to the jug side pull.  pop left hand onto left slopey crimp, stand up on start crimp and grab undercling with right.  match left foot to left hand and top out.",-,"crack, crimp, jug, sloper",-,-,-,0,0,0,0,1,0,0,0,0
NC,122408651,Sooper Slasher,1. Southern Mountains Region > Birdstand Mountain,https://www.mountainproject.com/route/122408651/sooper-slasher,2,5.10-,5.10a,10,1,90,-82.90757,35.3581,1. Southern Mountains Region,Birdstand Mountain,-,NA,0,0,"Sooper slasher follows the slash marks up the wall with good placements the whole way, it gets easier as you get closer to the top.  Large plate flake was removed otherwise very solid rock.",number two and smaller gear.  large treee at the top can rap to midway tree just right of climb to get down,"sooper slasher: sooper slasher follows the slash marks up the wall with good placements the whole way, it gets easier as you get closer to the top.  large plate flake was removed otherwise very solid rock.",-,flake,-,-,"easier, good",0,1,0,0,0,1,1,0,0
NC,112121706,Straight Through the Heart,1. Southern Mountains Region > Bonas Defeat,https://www.mountainproject.com/route/112121706/straight-through-the-heart,3,5.8,5.8,8,3,350,-83.01007,35.21165,1. Southern Mountains Region,Bonas Defeat,-,NA,0,0,"This route's start is fairly close to the river bed, it will likely be one of the first climbs you come to as you come out of the river. One bolt is visible from the start.  If you are standing in the river bed looking at the face there is only one obvious blackened groove on the Bonas Defeat wall which this route follows. On the left middle of the wall.  A handful of cams are useful, in particular I think a green or blue alien protects a few dirty moderate moves before the first bolt.  This is a mixed route meaning you will need a rack but there are numerous bolts to clip.  The rusty bolts could certainly use replacing and might be worth backing up.   It should be noted that the bolts and steel bieners on this route are very old, the gates have been permanently rusted closed and might rust through altogether in the near future.",manky ass old bolts 1980s is that you calling?,"straight through the heart: this route's start is fairly close to the river bed, it will likely be one of the first climbs you come to as you come out of the river. one bolt is visible from the start.  if you are standing in the river bed looking at the face there is only one obvious blackened groove on the bonas defeat wall which this route follows. on the left middle of the wall.  a handful of cams are useful, in particular i think a green or blue alien protects a few dirty moderate moves before the first bolt.  this is a mixed route meaning you will need a rack but there are numerous bolts to clip.  the rusty bolts could certainly use replacing and might be worth backing up.   it should be noted that the bolts and steel bieners on this route are very old, the gates have been permanently rusted closed and might rust through altogether in the near future.","dirty, rust",face,thin,-,-,1,0,0,0,0,1,1,0,0
NC,108633130,Stem Cell Research,1. Southern Mountains Region > Bradley Falls,https://www.mountainproject.com/route/108633130/stem-cell-research,2.6,5.8,5.8,8,1,80,-82.29155,35.26847,1. Southern Mountains Region,Bradley Falls,-,NA,0,0,A moderate clip up in a scenic area with a fun dihedral/ arete finish. See photo on the front of the Bradley Falls page,A ridiculous amount of bolts,stem cell research: a moderate clip up in a scenic area with a fun dihedral/ arete finish. see photo on the front of the bradley falls page,-,"arete, dihedral",-,-,"fun, scenic",0,1,1,1,0,1,0,1,0
NC,113389698,Otra Vez,1. Southern Mountains Region > Bradley Falls,https://www.mountainproject.com/route/113389698/otra-vez,3,5.10a/b R,5.10b,10,1,70,-82.29155,35.26847,1. Southern Mountains Region,Bradley Falls,-,NA,0,0,"Left of quality control and bat Hook crazy, this route starts with some balancy moves with small nuts but great gear once at the first horizontal. Move up and right from here hugging just left of the arete then pull around the arete to then follow a ramp to the base of the mini roof. This ramp is very easy climbing (5.4 with solid rock) but does not have gear to protect it, thus the reason for the R rating. Once at the mini roof two fists size cams can be placed side-by-side. Pull the roof and stand up for two more pieces of gear. Slab directly up until the jug rail at the top out. Traverse left on the jug rail to a suitable stance to top out. As of 7/26/17 there is only a tree anchor so bring some cordelette to belay up your second or set up a  TR.","Small stoppers, singles from .3 to a #3 Camelot. Extra #2 and #3 Camalot is optional.","otra vez: left of quality control and bat hook crazy, this route starts with some balancy moves with small nuts but great gear once at the first horizontal. move up and right from here hugging just left of the arete then pull around the arete to then follow a ramp to the base of the mini roof. this ramp is very easy climbing (5.4 with solid rock) but does not have gear to protect it, thus the reason for the r rating. once at the mini roof two fists size cams can be placed side-by-side. pull the roof and stand up for two more pieces of gear. slab directly up until the jug rail at the top out. traverse left on the jug rail to a suitable stance to top out. as of 7/26/17 there is only a tree anchor so bring some cordelette to belay up your second or set up a  tr.",-,"arete, jug, roof, slab, traverse",-,balance,"easy, great",0,1,1,0,0,1,1,0,0
NC,111352448,Walrus,1. Southern Mountains Region > Bradley Falls,https://www.mountainproject.com/route/111352448/walrus,2,5.9,5.9,9,1,50,-82.29155,35.26847,1. Southern Mountains Region,Bradley Falls,-,NA,0,0,"A a nice little sport climb that features a mini-roof mantel to a dirty ledge, crux. You may have to brush off the mantling holds before making the move. Bolted anchor with quick links for the rap.",Sport,"walrus: a a nice little sport climb that features a mini-roof mantel to a dirty ledge, crux. you may have to brush off the mantling holds before making the move. bolted anchor with quick links for the rap.",dirty,"crux, ledge, roof",-,-,nice,1,1,0,0,0,1,0,1,0
NC,107326211,Boaz,1. Southern Mountains Region > Bradley Falls,https://www.mountainproject.com/route/107326211/boaz,1.9,5.9,5.9,9,1,90,-82.29155,35.26847,1. Southern Mountains Region,Bradley Falls,-,NA,0,0,Reach Boaz by walking to the furthest edge of the top cliff life. You can set up a top rope from here. Fun simple climb to the top. Crux is half way up.,9 Bolts to Anchors,boaz: reach boaz by walking to the furthest edge of the top cliff life. you can set up a top rope from here. fun simple climb to the top. crux is half way up.,-,crux,-,-,fun,0,1,1,0,0,1,0,1,1
NC,112478307,Sons of Thunder,1. Southern Mountains Region > Bradley Falls,https://www.mountainproject.com/route/112478307/sons-of-thunder,2,5.10a,5.10a,10,1,50,-82.29155,35.26847,1. Southern Mountains Region,Bradley Falls,-,NA,0,0,Some hard moves to get started but fun climbing afterwards,sport,sons of thunder: some hard moves to get started but fun climbing afterwards,-,-,-,-,fun,0,1,1,0,0,1,0,1,0
NC,108650165,Tragedy of The Commons,1. Southern Mountains Region > Bradley Falls,https://www.mountainproject.com/route/108650165/tragedy-of-the-commons,3,5.10,5.10,10,1,100,-82.29155,35.26847,1. Southern Mountains Region,Bradley Falls,-,NA,0,0,"This is an interesting traversing line that is good for the area and actually requires some ""trad"" skill.  Start on small ledge below the left end of the wall with a bolt 15' up. Climb through a techy crux section to jugs. Continue up, passing gear and a pin to steeper terrain that leads to a chimney/dihedral. Get a subtle #1 camelot (shallow horizontal) up and right before stepping out to bolt. Move out and around the flakes, then up and through the last bulge with a bolt to an anchor. Lower off anchor.",Full standard rack up to an optional #4 camelot,"tragedy of the commons: this is an interesting traversing line that is good for the area and actually requires some ""trad"" skill.  start on small ledge below the left end of the wall with a bolt 15' up. climb through a techy crux section to jugs. continue up, passing gear and a pin to steeper terrain that leads to a chimney/dihedral. get a subtle #1 camelot (shallow horizontal) up and right before stepping out to bolt. move out and around the flakes, then up and through the last bulge with a bolt to an anchor. lower off anchor.",-,"chimney, crux, dihedral, flake, jug, ledge",-,techy,"good, interesting",0,1,0,0,0,1,1,0,0
NC,113384903,Bat Hook Crazy,1. Southern Mountains Region > Bradley Falls,https://www.mountainproject.com/route/113384903/bat-hook-crazy,3,5.10c,5.10c,10,1,65,-82.29155,35.26847,1. Southern Mountains Region,Bradley Falls,-,NA,0,0,-,-,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0
NC,108831231,Quality Control,1. Southern Mountains Region > Bradley Falls,https://www.mountainproject.com/route/108831231/quality-control,3,5.10b,5.10b,10,1,70,-82.29155,35.26847,1. Southern Mountains Region,Bradley Falls,-,NA,0,0,"FA: 2008  Start below a pseudo chimney and then work your way into a thin crack feature/ left-facing dihedral protected by small stoppers (brassies on FA) and TCU's (bomber small piece in the purple mastercam range after exiting the dihedral and before the bulge).   Finish on some powerful moves up and over a bulge, get to some good gear and ring anchors below the obvious ledge.","Small stoppers/TCU's, standard rack.","quality control: fa: 2008  start below a pseudo chimney and then work your way into a thin crack feature/ left-facing dihedral protected by small stoppers (brassies on fa) and tcu's (bomber small piece in the purple mastercam range after exiting the dihedral and before the bulge).   finish on some powerful moves up and over a bulge, get to some good gear and ring anchors below the obvious ledge.",-,"chimney, crack, dihedral, ledge",thin,powerful,good,0,1,0,0,0,1,1,0,0
NC,108635631,Hanging Root,1. Southern Mountains Region > Bradley Falls,https://www.mountainproject.com/route/108635631/hanging-root,2.5,5.10c/d PG13,5.10d,10,1,100,-82.29155,35.26847,1. Southern Mountains Region,Bradley Falls,-,NA,0,0,"40 feet of easy but mossy climbing followed by 60 feet of technical and pumpy vertical movement. Start at a mossy wall 10 right of Stem Cell on gargoyle holds, run it out on easy terrain until you are parallel with a detached pillar. Plug a cam, then a nut in a small crack, then the climbing follows bolts at great and sustained 5.10.","5 bolts, Mid TCU's, stoppers, slings on overhanging tree with a hanging root","hanging root: 40 feet of easy but mossy climbing followed by 60 feet of technical and pumpy vertical movement. start at a mossy wall 10 right of stem cell on gargoyle holds, run it out on easy terrain until you are parallel with a detached pillar. plug a cam, then a nut in a small crack, then the climbing follows bolts at great and sustained 5.10.",-,crack,pumpy,technical,"easy, great",0,1,1,0,0,1,1,1,0
